"BLD_DESC_RV_MODEL","cluster","emb_x","emb_y","BLD_AGE_GRP","DEMO_EDUCATION","GENERATION_GRP","DEMO_GENDER1","BLD_HOBBY1_GRP","DEMO_INCOME","BLD_LIFESTAGE","DEMO_LOCATION","DEMO_MARITAL","DEMO_EMPLOY","ADMARK_STATE","BLD_CHILDREN","DEMO_EMPTY_NESTER","C1_PL","FIN_PU_APR","FIN_PU_DOWN_PAY","FIN_PU_TRADE_IN","BLD_FIN_TOTAL_MONPAY","FIN_LE_LENGTH","FIN_PU_LENGTH","FIN_CREDIT","FIN_PRICE_UNEDITED","PR_MOST","C2S_MODEL_RESPONSE","SRC_TOP1","OL_MODEL_GRP","STATE_BUY_BEST","STATE_CONTINUE","STATE_FEEL_GOOD","STATE_REFER","STATE_PRESTIGE","STATE_EURO","STATE_AMER","STATE_ASIAN","STATE_SWITCH_FEAT","STATE_VALUES","PV_TAX_INS","PV_SPEND_LUXURY","PV_PRESTIGE","PV_QUALITY","PV_RESALE","PV_INEXP_MAINTAIN","PV_AVOID","PV_SURVIVE","PV_PAY_MORE","PV_BREAKDOWN","PV_VALUE","PV_SPEND","PV_LEASE","PV_PUTOFF","STATE_BALANCE","STATE_WAIT","STATE_ENJOY_PRESTIGE","STATE_FIRST_YR","STATE_NO_LOW_PRICE","STATE_AUDIO","STATE_MON_PAY","STATE_SHOP_MANY"
"Wrangler",2,-5.92297250506033,1.6334512197349,7,16,2,2,1,14,5,3,1,5,4,0,2,NA,56,15000,NA,600,NA,60,1,43000,30,NA,24,1,4,4,4,4,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,1,1,3,1,4
"Wrangler",4,1.58752477619001,0.49189689158909,11,12,4,1,NA,13,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,2.41911981972361,0.295978152120804,12,11,4,1,NA,11,NA,NA,NA,NA,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,2.01501073881116,0.429503524251164,12,16,4,1,2,14,6,2,1,22,10,0,1,1,51,NA,14500,800,NA,48,NA,65000,23,326210,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,5,4,3,5,5,5,5,4,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",1,-3.9581322570882,-10.5740391824184,8,14,2,1,NA,16,NA,NA,NA,NA,21,NA,NA,1,NA,NA,NA,785,36,NA,1,NA,9,NA,NA,1,4,3,4,3,2,2,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,4,4,4,4,4
"Wrangler",4,-0.0462385552605951,2.68897510336335,9,16,2,1,4,13,5,1,1,7,34,0,2,2,NA,NA,NA,400,24,NA,1,NA,54,NA,33,2,2,2,3,2,3,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,1,2,3,2
"Grand Cherokee WL",4,2.46866032722575,0.404814805772946,8,16,2,2,3,28,3,2,1,11,26,2,2,1,80,NA,12000,700,NA,72,1,48000,23,NA,13,2,4,3,4,3,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,4,3,1,2
"Grand Cherokee WL",4,1.42501678256233,0.985973400942865,12,11,4,1,NA,20,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,2.59268745064891,-0.412956421866932,13,15,4,2,6,14,6,4,1,22,11,0,1,NA,NA,NA,5000,NA,NA,NA,NA,65000,12,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,4,4,4,4,4,4,5,5,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,3.75718789276604,-0.730455324090114,10,13,2,1,NA,14,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,0.823025658836638,2.8888396273922,9,16,2,1,8,29,5,3,1,14,37,0,2,1,NA,NA,7500,NA,NA,NA,NA,46000,33,780200,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,3,3,3,3,1,4,4,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,1.37121091717409,1.47038537211043,11,13,4,1,NA,16,NA,NA,NA,NA,16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,0.188680393535884,1.97021276462194,11,13,4,2,NA,20,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,-0.38652299502717,2.04983205801638,10,11,2,1,NA,29,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,-0.347395085459427,1.87372347217353,11,16,4,2,NA,15,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,-0.422698884257434,2.41951050908109,13,14,5,1,2,20,6,4,1,22,42,0,1,NA,NA,NA,29000,NA,NA,NA,NA,52000,17,NA,NA,1,3,4,4,3,3,2,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,1,1,2
"Grand Cherokee WL",1,-4.23978955287537,-10.610944023709,10,11,3,2,7,15,10,3,2,10,21,0,2,NA,NA,NA,NA,NA,NA,NA,NA,44000,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,3,3,4,3,4,5,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,-0.0642592634487917,2.24097240173217,11,15,4,1,NA,11,NA,NA,NA,NA,45,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,36,211860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-6.03818803865499,1.41909678863536,12,15,4,1,NA,13,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,2.32772879364205,0.434599599274204,4,11,1,1,7,29,9,1,4,10,42,0,2,1,55,NA,20000,565,NA,60,1,42999,13,NA,10,2,3,3,3,2,3,1,2,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,3,4,4,1,4
"Wrangler",1,-4.0137029982951,-10.2834942120981,11,13,4,2,NA,20,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,3.26607387971201,-0.770648190057378,10,13,3,1,11,14,6,4,1,9,48,0,1,NA,47,10000,NA,450,NA,60,1,48000,47,NA,1,2,2,4,4,4,3,1,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,3,3,2,2,3
"Grand Cherokee WL",4,3.46963038135045,-0.634378142640475,11,14,4,2,3,13,7,2,3,22,22,5,2,NA,NA,NA,NA,636,39,NA,2,NA,54,NA,10,1,2,4,4,4,3,2,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,3,3,2,2
"Wrangler",4,2.83244197048518,-0.54907925782599,13,16,4,1,NA,10,10,3,3,22,32,0,1,NA,NA,NA,40000,NA,NA,NA,NA,60000,47,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",2,-5.00033809688404,1.61117516716056,9,14,2,1,6,16,5,2,1,16,21,0,2,2,NA,NA,NA,654,39,NA,1,NA,22,NA,33,2,2,4,4,3,4,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,1,3,1,3
"Grand Cherokee WL",4,2.04244682058472,0.286794257385885,12,13,4,1,NA,11,10,3,3,22,31,0,2,1,NA,NA,10000,NA,NA,NA,NA,36000,12,NA,10,2,4,3,3,3,3,1,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,4,2,4,3
"Grand Cherokee WL",4,3.24595906510819,-0.745226758680602,13,11,4,1,11,10,10,3,3,22,41,0,2,NA,NA,NA,NA,577,39,NA,NA,NA,15,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,3,1,1,2,3,2,1,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-5.54933970124639,1.60200814167818,12,16,4,2,7,20,6,2,1,22,46,0,1,NA,NA,NA,NA,NA,NA,NA,NA,65000,92,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,5,2,3,5,5,5,5,4,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-5.86438217649884,1.48049183495284,8,11,2,1,7,28,5,4,1,3,36,0,1,1,NA,NA,NA,NA,NA,NA,NA,53000,92,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,3,2,3,3,1,5,3,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,3.51208476139696,-0.850904325970953,7,13,2,1,NA,28,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,2.69544967666283,-1.0257863585361,13,12,4,2,NA,11,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,2.24752878522006,0.202720175804132,13,11,4,1,1,20,10,2,3,22,45,0,1,NA,NA,NA,NA,NA,NA,NA,NA,32000,47,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,4,3,4,5,5,4,5,4,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",1,-4.23730548975904,-10.4430169706833,NA,11,NA,1,3,16,NA,3,2,4,14,NA,2,NA,35,10000,9000,856,NA,60,NA,64000,54,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,4,3,3,5,4,3,5,4,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,2.90861365396665,-0.47454937591294,13,14,4,1,3,13,10,2,3,22,48,0,2,NA,55,25000,NA,582,NA,60,NA,58000,47,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,5,5,4,5,5,5,5,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,2.64851399514407,0.924937682289066,6,13,1,2,3,25,9,4,3,5,16,0,2,1,89,10000,2000,800,NA,60,NA,52000,55,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,1,3,2,3,1,5,4,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",1,-4.38240684009505,-10.4212421006906,8,13,2,1,NA,14,5,2,1,3,27,0,2,NA,NA,NA,NA,638,48,NA,NA,NA,37,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,4,3,3,3,2,1,5,5,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,1.48883557314301,1.19812672694047,12,16,4,2,NA,15,NA,NA,NA,NA,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,-0.52673572450948,2.76622981813216,12,11,4,1,NA,15,NA,NA,NA,NA,32,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-4.51978955175766,1.7383310908739,13,13,4,1,NA,26,7,3,3,22,34,5,2,1,NA,NA,NA,NA,NA,NA,NA,42000,53,949994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,4,3,3,3,3,3,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",1,-3.82949365052632,-9.84361331018796,11,16,4,1,9,14,10,2,2,22,42,0,2,NA,60,15000,6000,800,NA,60,NA,61000,47,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,4,2,4,4,4,4,4,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-5.93621273318383,1.83242383973438,11,13,3,1,NA,20,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,4,4,1,4,4,4,4,5,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-5.23657419439982,1.56887496971548,11,12,4,2,NA,30,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,30,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,3,5,4,5,5,1,5,4,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-5.0135088811206,1.71613042991699,9,13,2,1,NA,16,NA,NA,NA,NA,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,5,5,5,5,5,5,5,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,1.53614676401018,1.5717557121065,12,15,4,1,3,14,6,3,1,22,33,0,1,1,NA,NA,6000,NA,NA,NA,NA,40000,13,616180,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,3,3,5,5,5,5,5,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-4.95112031946583,1.38229738610929,9,13,2,1,3,16,10,1,3,22,37,0,2,1,NA,NA,NA,NA,NA,NA,NA,49000,53,949994,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,4,4,3,2,3,2,5,3,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,3.59281038014202,-0.829330365138271,6,13,1,2,NA,27,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-5.94047133386889,1.57075447374702,11,15,4,1,2,30,6,4,1,22,34,0,1,NA,NA,NA,NA,NA,NA,NA,NA,50000,14,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,4,4,4,3,4,5,4,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-5.82343900847999,1.45181961792164,3,13,6,2,NA,16,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,2.53993507367165,1.44008277036442,10,16,3,1,1,14,6,2,1,22,24,0,1,NA,NA,NA,NA,701,42,NA,NA,NA,30,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,3,3,4,3,4,2,4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,3.02546069456571,-0.550467789969158,12,12,4,1,7,20,6,3,1,22,20,0,1,NA,49,NA,12000,400,NA,60,NA,53000,61,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,4,4,4,4,4,4,4,5,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",2,-4.74117184696757,1.57482080811777,6,16,1,2,NA,15,NA,NA,NA,NA,34,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,4,4,3,5,1,5,3,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,3.21549923736905,-1.26552301056529,2,13,6,2,3,24,7,2,2,12,42,2,2,NA,NA,NA,NA,986,72,NA,NA,NA,40,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,2,3,3,5,3,3,3,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",1,-3.86174035769564,-10.1268388305379,8,15,2,2,NA,12,10,1,3,12,4,0,1,1,154,5000,1200,815,NA,72,NA,44000,13,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,4,3,5,5,4,3,4,5,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,-0.224478520273456,2.0888078442678,8,16,2,1,3,28,3,2,1,22,29,1,2,NA,NA,NA,NA,599,36,NA,NA,NA,12,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,4,4,3,4,2,5,5,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",2,-5.96922176411893,1.57249601721458,NA,16,NA,2,1,NA,NA,3,3,23,30,0,2,NA,40,10000,NA,752,NA,36,NA,45000,12,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,5,4,5,5,5,3,5,5,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,2.98582088542003,-0.693886997584539,11,15,3,2,NA,27,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,2.97817547988854,0.543659491314523,8,16,2,1,NA,23,NA,NA,NA,NA,34,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,40,391020,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,0.0665020817336817,1.96641659317058,6,15,1,1,3,20,1,2,1,14,39,3,2,NA,50,7000,2000,700,NA,72,NA,52000,30,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,3,3,4,2,4,2,4,5,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",1,-3.73717858157885,-9.80796763047828,13,12,5,2,NA,20,6,3,1,22,12,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,3,3,3,5,3,5,4,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,1.31577550392247,2.68400672442707,12,16,4,1,7,16,6,3,1,11,26,0,1,1,NA,NA,NA,NA,NA,NA,NA,42000,33,NA,13,2,3,3,3,2,3,1,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,2,2,3
"Grand Cherokee WL",4,2.21196603736456,0.854132756061943,7,11,1,1,7,23,3,1,1,14,42,1,2,1,70,2000,15000,400,NA,36,NA,42000,27,533370,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,4,3,5,4,4,5,4,3,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",1,-3.76227066521118,-10.2643211540392,12,11,4,2,NA,15,NA,NA,NA,NA,22,NA,NA,1,NA,NA,20000,NA,NA,NA,NA,48000,27,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,3,4,4,4,4,4,5,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-5.92342130100915,1.4646268477215,10,15,3,1,9,NA,6,3,1,22,2,0,1,1,NA,NA,NA,NA,NA,NA,NA,82144,61,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,4,3,4,4,3,2,4,4,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,-0.516942086904303,1.80307915972941,13,11,4,1,1,33,1,2,1,22,9,4,2,NA,NA,NA,NA,600,36,NA,NA,NA,39,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,4,4,4,4,4,4,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-5.92853649993543,1.50381903785706,10,14,2,1,7,14,6,4,1,9,9,0,2,1,42,15000,NA,450,NA,72,NA,50000,92,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,5,3,3,4,5,3,5,3,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,3.17190856646527,-0.655736221418504,11,13,3,2,NA,20,NA,NA,NA,NA,8,NA,NA,1,NA,NA,42000,NA,NA,NA,NA,52000,4,NA,NA,2,3,4,4,4,3,2,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,3,3,3,3
"Wrangler",4,-0.474741401293573,1.9822312561815,8,13,2,1,NA,12,10,2,3,7,12,0,1,NA,NA,NA,NA,472,36,NA,NA,NA,61,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,5,5,1,1,1,1,5,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",1,-4.33457968897139,-10.9654600926769,8,11,2,2,NA,10,7,1,3,23,21,1,2,2,NA,NA,NA,594,36,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,3,3,4,4,5,5,5,5,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,3.4222643811313,-0.820361203362487,12,15,4,1,1,12,6,2,1,22,40,0,1,NA,NA,NA,NA,307,36,NA,NA,NA,87,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,3,4,4,5,5,5,5,5,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,1.46007086864269,0.669732633444105,10,16,3,1,9,28,6,2,1,22,31,0,1,NA,NA,NA,NA,425,36,NA,NA,NA,12,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,5,4,3,5,5,4,5,3,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,-0.215854290895838,3.13139475982411,12,13,4,1,11,14,6,3,1,3,13,0,1,1,NA,NA,29000,NA,NA,NA,NA,41000,30,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",4,3.58164006089426,-0.972206899724123,12,11,4,2,7,12,10,2,2,10,20,0,1,1,NA,NA,30000,NA,NA,NA,NA,20000,58,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,3.51884546581119,-0.379766282731105,12,11,4,2,6,10,10,2,3,22,34,0,1,1,NA,NA,NA,NA,NA,NA,NA,65000,33,321930,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,4,3,4,4,2,4,5,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",4,0.778795815874593,2.85012221696034,5,16,1,1,2,30,4,2,1,3,12,0,2,1,68,20000,7000,485,NA,60,NA,52270,80,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,3,2,1,3,3,5,3,3,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA
